DrugName	CellLineName	PrimaryTissue	ExperimentNumber	TrtDuration	doublingtime	maxlog10Concentration	GR_AOC	meanviability	GRmax	Emax	GRinf	GEC50	GR50	R_square_GR	pval_GR	flat_fit_GR	h_GR	N_conc	log10_conc_step	Norm_CellLineName	Norm_DrugName	GR_05uM_fit
JQ1	BICR 22	Tongue	11a	72	46	-6	0.135777777777778	0.901325249111111	0.424	0.58766851	0.407250024007904	1.9463984935734e-07	4.1110553672243e-07	0.925084005337769	0.00011508293388748	0	2.25318018560898	9	0.476913625	BICR22	JQ1	0.470446820891257
JQ1	HN	Oral Cavity	11a	72	53	-6	0.209111111111111	0.865960501444444	0.244	0.524436006666667	0.257766237232398	1.21477821175175e-07	1.8014873869548e-07	0.962328582827434	1.03762841042045e-05	0	1.83911380756379	9	0.476913625	HN	JQ1	0.308981941457643
JQ1	PE/CA-PJ15	Tongue	11a	72	45	-6	0.246222222222222	0.8193725933	0.199	0.4412387025	-0.0788783334345943	2.79679122084912e-07	2.3549598563773e-07	0.957052157815996	1.64170348476063e-05	0	0.851904642265636	9	0.476913625	PE/CAPJ15	JQ1	0.329729137078623
JQ1	COLO 320HSR	Colon	11a	72	27	-6	0.112	0.871971501536111	0.54	0.4984122475	0.526656508072388	1.96934285764512e-07	Inf	0.983953207476655	5.23430266109427e-07	0	2.28665215281923	9	0.476913625	COLO320HSR	JQ1	0.576907491083695
JQ1	PA-TU-8988T	Pancreas	11a	72	27	-6	0.189555555555556	0.795197633361111	0.318	0.3287885875	0.0391721190642453	3.27522551554847e-07	3.59148096748451e-07	0.960487464498945	1.22623059192443e-05	0	0.885065406403218	9	0.476913625	PATU8988T	JQ1	0.430682131208109
JQ1	MOLM-13	Blood	11a	72	37	-6	0.426	0.72857737625	-0.731	0.020116625	-0.75237349362772	1.55505369619227e-07	1.02698037349865e-07	0.997370369318303	9.32463098804703e-10	0	2.21310178329135	9	0.476913625	MOLM13	JQ1	-0.629485104119862
JQ1	KG-1	Blood	11a	72	46	-6	0.317444444444444	0.783827009203704	-0.224	0.22707142	-0.436501573748547	2.53798138178907e-07	1.55573692053708e-07	0.979830595143038	1.16526792564022e-06	0	1.28221873527858	9	0.476913625	KG1	JQ1	-0.0121987603586545
JQ1	MV-4-11	Blood	11a	72	35	-6	0.444888888888889	0.727875232201389	-0.784	0.0102565250000001	-0.781296463626552	1.48275342675505e-07	1.16055705544208e-07	0.997340770529906	9.69717766954458e-10	0	3.84088581273168	9	0.476913625	MV411	JQ1	-0.764736071608018
JQ1	NOMO-1	Blood	11a	72	37	-6	0.296666666666667	0.760231198072222	-0.083	0.219089675	-0.24928463887811	2.47072068743063e-07	1.83299684403134e-07	0.957142384459843	1.62966379102578e-05	0	1.35488357228338	9	0.476913625	NOMO1	JQ1	0.0978432190567907
JQ1	OCI-AML2	Blood	11a	72	27	-6	0.411555555555556	0.710112974322222	-0.717	0.00543080000000007	-0.741228862875636	1.74706107347788e-07	1.17688199027321e-07	0.997442166973566	8.46355200657521e-10	0	2.30150936652324	9	0.476913625	OCIAML2	JQ1	-0.599045443027792
JQ1	OCI-AML3	Blood	11a	72	32	-6	0.320111111111111	0.797529798091667	-0.733	0.0107693225	-0.738163315210887	2.89198622809581e-07	2.41231843012462e-07	0.995791267284839	4.8364834977852e-09	0	5	9	0.476913625	OCIAML3	JQ1	-0.632486304823299
JQ1	OCI-M1	Blood	11a	72	34	-6	0.370222222222222	0.740387299814815	-0.581	0.0365870266666667	-0.596221106422758	2.1155896427826e-07	1.62974993966262e-07	0.994311006890582	1.38874953683857e-08	0	3.00879688986723	9	0.476913625	OCIM1	JQ1	-0.484609159618885
JQ1	SKM-1	Blood	11a	72	22	-6	0.292666666666667	0.729753460683333	-0.337	0.026988875	-0.475233436175161	2.63381502116899e-07	1.77522489850588e-07	0.997936833304098	3.98905583761606e-10	0	1.69343009595186	9	0.476913625	SKM1	JQ1	-0.102785228714882
JQ1	SUP-B15	Blood	11a	72	41	-6	0.127111111111111	0.901825146936111	0.218	0.41828247	-1	1.43693347858882e-06	5.90307221979277e-07	0.981030309268555	9.40179715073845e-07	0	1.23491827456163	9	0.476913625	SUPB15	JQ1	0.572897793843648
JQ1	CA46	Blood	11a	72	35	-6	0.162555555555556	0.863560458177778	0.18	0.3377844975	0.178166636174161	2.82038464734872e-07	3.08018023617675e-07	0.969888577203757	4.7376117703917e-06	0	5	9	0.476913625	CA46	JQ1	0.22256390997482
JQ1	COLO 679	Skin	11a	72	34	-6	0.121	0.883793216405556	0.565	0.5952346675	0.499701094251843	1.81977663452333e-07	6.79604218664373e-05	0.966213136946808	7.08953172478195e-06	0	1.25316388316214	9	0.476913625	COLO679	JQ1	0.609686488867112
JQ1	EB-3	Blood	11a	72	29	-6	0.0974444444444444	0.893743730961111	0.543	0.52514635	0.479705061415697	3.28319395810962e-07	2.01850946211672e-06	0.931924959614676	8.23109618693549e-05	0	1.76432336171741	9	0.476913625	EB3	JQ1	0.64752233066536
JQ1	GA-10	Blood	11a	72	24	-6	0.163222222222222	0.81628439252963	0.348	0.306188436666667	0.34804553202378	1.91024879658156e-07	2.43408530208983e-07	0.965481496803996	7.6415567712148e-06	0	4.91474471351785	9	0.476913625	GA10	JQ1	0.353755332166141
JQ1	MKN-74	Stomach	11a	72	34	-6	0.149	0.859660410530556	0.5	0.543550625	0.468816644634134	1.21424168434694e-07	6.54567809399735e-07	0.980286358297833	1.0756822597828e-06	0	1.64702791573365	9	0.476913625	MKN74	JQ1	0.515870097448006
JQ1	NUGC-3	Stomach	11a	72	30	-6	0.177	0.815705546888889	0.397	0.42236461	-0.13487120830118	8.16430553489864e-07	5.6328775415557e-07	0.976511867723298	1.98595632875952e-06	0	0.64344134409673	9	0.476913625	NUGC3	JQ1	0.521342455329118
JQ1	NUGC-4	Stomach	11a	72	58	-6	0.273333333333333	0.842015687755556	-0.166	0.33778351	-0.197632939692172	1.46499411428769e-07	1.17059097552869e-07	0.982208647921923	7.511580735957e-07	0	1.48471643623244	9	0.476913625	NUGC4	JQ1	-0.0310182039766044
JQ1	U-87 MG	Brain	11a	72	35	-6	0.07	0.931014576740741	0.769	0.776854485	0.208529564332115	1e-05	3.34917881803266e-05	0.592013502584272	0.043377075186975	0	0.446481954582186	9	0.476913625	U87MG	JQ1	0.835441584287691
JQ1	SNU-16	Stomach	11a	72	27	-6	0.149333333333333	0.844584776886111	0.304	0.3196685125	0.27856023524566	2.2375819066045e-07	3.23478305636563e-07	0.996511222433977	2.5081671965832e-09	0	2.20980040203542	9	0.476913625	SNU16	JQ1	0.382954066787789
JQ1	RAJI	Blood	11a	72	21	-6	0.0613333333333334	0.917811681063889	0.604	0.4690198525	0.602243537825198	3.27072534668167e-07	Inf	0.928422578649946	9.81106537305952e-05	0	4.846796610737	9	0.476913625	RAJI	JQ1	0.647323694343769
JQ1	MKN-1	Stomach	11a	72	36	-6	0.166222222222222	0.854560848147222	0.377	0.474113145	0.360153768779799	1.48304876373719e-07	2.72040959837007e-07	0.988134922794271	1.81947875843491e-07	0	2.10005167827172	9	0.476913625	MKN1	JQ1	0.406398033429818
JQ1	MEL-HO	Skin	11a	72	27	-6	0.159555555555556	0.824179720988889	0.394	0.3819285675	0.313432188687718	2.01919142011318e-07	4.43889656810498e-07	0.966093095462832	7.17808344034305e-06	0	1.25149481033184	9	0.476913625	MELHO	JQ1	0.480460242964254
JQ1	AN3 CA	Uterus	11a	72	69	-6	0.0278888888888889	0.985434647351852	0.901	0.948343460666667	0.972111111111111	0	Inf	-0.00224574314743053	1	1	1e-04	9	0.476913625	AN3CA	JQ1	0.9721111
JQ1	C-33 A	Cervix	11a	72	29	-6	0.0857777777777778	0.902301177944444	0.702	0.67022008	0.683513403004451	1.56995668930893e-07	Inf	0.933558664687199	7.56021650132106e-05	0	1.78723907893474	9	0.476913625	C33A	JQ1	0.718964732357502
JQ1	DV-90	Lung	11a	72	36	-6	0.159333333333333	0.867138190245833	0.212	0.3672151575	0.180242220760048	2.31530671176201e-07	2.8534380548353e-07	0.993840132157642	1.83442466548483e-08	0	2.13914786628659	9	0.476913625	DV90	JQ1	0.312654049036164
JQ1	HEC-1-B	Uterus	11a	72	41	-6	0.329777777777778	0.752706513194444	-0.026	0.28257195	-0.0675454551286987	9.77376889650799e-08	8.80964712864205e-08	0.987152677525298	2.40350034328361e-07	0	1.22009559174443	9	0.476913625	HEC1B	JQ1	0.0606550242942094
JQ1	PA-TU-8902	Pancreas	11a	72	30	-6	0.045111111111111	0.950530602638889	0.749	0.72433775	0.687468647269558	3.65412019657744e-07	Inf	0.823949003580125	0.00228946867646024	0	1.38374075887503	9	0.476913625	PATU8902	JQ1	0.810353247248916
JQ1	HCC44	Lung	11a	72	31	-6	0.223222222222222	0.796071517798889	0.139	0.2704919125	0.111051047348005	1.47736938016052e-07	1.71685005130789e-07	0.998567547166266	1.11245168487427e-10	0	1.67185664279299	9	0.476913625	HCC44	JQ1	0.213494711663952
JQ1	HCC78	Lung	11a	72	43	-6	0.193777777777778	0.854132310052778	0.273	0.4695077175	0.220100643670494	1.5275119177803e-07	2.22400744130308e-07	0.991749047979561	5.10227915420621e-08	0	1.5443799526988	9	0.476913625	HCC78	JQ1	0.327789764965112
JQ1	IMR-32	Brain	11a	72	37	-6	0.201222222222222	0.835997463763889	0.097	0.310516775	-0.138410952373542	3.17546681383776e-07	2.57166796667845e-07	0.993309310949577	2.44989777255832e-08	0	1.15872055532196	9	0.476913625	IMR32	JQ1	0.284441565734962
JQ1	KELLY	Brain	11a	72	34	-6	0.0987777777777777	0.907352824391667	0.494	0.539557345	0.48135003278905	2.80443760010433e-07	8.71173294592921e-07	0.989761352351478	1.08604817778212e-07	0	2.90150630344953	9	0.476913625	KELLY	JQ1	0.562982087499757
JQ1	LCLC-103H	Lung	11a	72	40	-6	0.108333333333333	0.911096665202778	0.475	0.578366345	0.430019108740018	2.39219336554835e-07	7.64331689192107e-07	0.98836637361784	1.69825496359215e-07	0	1.69279472355992	9	0.476913625	LCLC103H	JQ1	0.557153874270448
JQ1	MS751	Cervix	11a	72	35	-6	0.161222222222222	0.852242623203704	0.427	0.499343946666667	0.379528936506526	1.71650022128245e-07	4.38547097310071e-07	0.970714411116039	4.29822221890512e-06	0	1.51725373372769	9	0.476913625	MS751	JQ1	0.481847966086185
JQ1	RT-112	Urinary Bladder	11a	72	35	-6	0.125777777777778	0.881903845491667	0.517	0.566231615	0.422604699192017	2.56214520965401e-07	1.20483183126728e-06	0.988580007796159	1.59158679038168e-07	0	1.20515850504386	9	0.476913625	RT112	JQ1	0.600901253718151
JQ1	RT4	Urinary Bladder	11a	72	47	-6	0.0984444444444445	0.927539632844444	0.557	0.681487183333333	-1	1.28593015100482e-06	1.03226957773218e-06	0.679122702066408	0.0187148552097042	0	5	9	0.476913625	RT4	JQ1	0.982382236418319
JQ1	SK-N-DZ	Brain	11a	72	28	-6	0.102111111111111	0.877167783458333	0.717	0.675166645	0.0194151184325171	1e-05	1.0996808489223e-05	0.786918569456724	0.00446590636670412	0	0.416798914712417	9	0.476913625	SKNDZ	JQ1	0.781388920859753
JQ1	SK-N-FI	Brain	11a	72	60	-6	0.207	0.879322167527778	0.223	0.5540810375	-0.0156753791614748	3.18095980364553e-07	3.08953877415188e-07	0.973906562853414	2.86985209867934e-06	0	1.05857785986615	9	0.476913625	SKNFI	JQ1	0.372869248903125
JQ1	BEN	Lung	11a	72	45	-6	0.127666666666667	0.904284314383333	0.434	0.58712711	0.373946584405021	2.87778017293163e-07	6.13302454339252e-07	0.981427782565348	8.73017920071211e-07	0	1.82101117320165	9	0.476913625	BEN	JQ1	0.541585599002298
JQ1	CAL-12T	Lung	11a	72	50	-6	0.083	0.943064159253333	0.519	0.672809023333333	0.30293717831873	5.40749054934676e-07	1.12138473792564e-06	0.930719807942499	8.75249336767517e-05	0	1.27657137059638	9	0.476913625	CAL12T	JQ1	0.668883430631723
JQ1	EPLC-272H	Lung	11a	72	60	-6	0.0681111111111111	0.960576972693333	0.409	0.657053176	0.403980460616624	3.84673892336967e-07	5.35075158895559e-07	0.967580551321129	6.13507233440685e-06	0	5	9	0.476913625	EPLC272H	JQ1	0.530521047244329
JQ1	KLE	Uterus	11a	72	67	-6	0.220777777777778	0.883062100718333	0.163	0.5585019925	0.109176368489914	1.61951013160206e-07	1.90725065984886e-07	0.979654823493679	1.20119942843197e-06	0	1.50637856237363	9	0.476913625	KLE	JQ1	0.24699167244303
JQ1	LCLC-97TM1	Lung	11a	72	50	-6	0.137111111111111	0.909841307927778	0.186	0.4710220475	0.177319921257333	3.06852417369848e-07	3.43933508035717e-07	0.973568104172961	3.00226552328429e-06	0	3.83889552440951	9	0.476913625	LCLC97TM1	JQ1	0.286772664575896
JQ1	LXF-289	Lung	11a	72	50	-6	0.272222222222222	0.824141541822222	-0.13	0.301761465	-0.287688978551892	2.31694326720523e-07	1.64758272469879e-07	0.995262044973746	7.32096396088862e-09	0	1.33306681839973	9	0.476913625	LXF289	JQ1	0.0522359611958395
JQ1	ME-180	Cervix	11a	72	44	-6	0.236333333333333	0.830337199016667	0.0760000000000001	0.36270264	0.0113513933640023	1.71653121593013e-07	1.74127929478334e-07	0.981818376931018	8.10427696927148e-07	0	1.60427414300726	9	0.476913625	ME180	JQ1	0.162113228682458
JQ1	OCUM-1	Stomach	11a	72	37	-6	0.113888888888889	0.902526519705556	0.475	0.55294657	0.488168468487849	1.40516196808147e-07	4.56338963356952e-07	0.982976792169007	6.43642784065737e-07	0	3.17836683377946	9	0.476913625	OCUM1	JQ1	0.497069797887419
JQ1	SCLC-21H	Lung	11a	72	48	-6	0.134555555555556	0.9115908837	0.00600000000000001	0.356740235	-0.381561953408597	6.27048320160049e-07	4.73360293664131e-07	0.986226062200222	3.06692680411307e-07	0	2.01690673966906	9	0.476913625	SCLC21H	JQ1	0.464259644826409
JQ1	T98G	Brain	11a	72	39	-6	0.145	0.881373177488889	0.334	0.473805905	0.283720510288873	2.35805970582869e-07	3.72327234909916e-07	0.992952222964786	2.93888469176341e-08	0	1.83472628759478	9	0.476913625	T98G	JQ1	0.427816748822601
JQ1	NCI-H1339	Lung	11a	72	72	-6	0.264444444444444	0.867832056869444	0.036	0.518042345	-0.110460166150269	2.11892728360336e-07	1.81051265294059e-07	0.985357447043282	3.79890831218324e-07	0	1.26894495987699	9	0.476913625	NCIH1339	JQ1	0.169072154223931
JQ1	OV7	Ovary	11a	72	43	-6	0.108888888888889	0.915109206527778	0.506	0.621951025	0.461229526650664	2.28164611454437e-07	1.10132056507566e-06	0.956822348545322	1.67265570753905e-05	0	1.62428696624224	9	0.476913625	OV7	JQ1	0.578960948050149
JQ1	UMC-11	Lung	11a	72	68	-6	0.200777777777778	0.894705711544444	0.139	0.5510705575	-1	1.38369475697206e-06	4.26694312382053e-07	0.962293744531317	1.04099086812017e-05	0	0.933840994745423	9	0.476913625	UMC11	JQ1	0.442456005423461
JQ1	COR-L279	Lung	11a	72	NA	NA	NA	0.925152681594444	NA	0.586680665	NA	NA	NA	NA	NA	NA	NA	NA	NA	CORL279	JQ1	NA
JQ1	COR-L47	Lung	11a	72	41	-6	0.03	0.9755232453	0.757	0.79614307	0.755529565775242	3.06224270994799e-07	Inf	0.766110636523149	0.00618780546760774	0	5	9	0.476913625	CORL47	JQ1	0.774924044033928
JQ1	COR-L88	Lung	11a	72	NA	NA	NA	0.957048745286111	NA	0.87851613	NA	NA	NA	NA	NA	NA	NA	NA	NA	CORL88	JQ1	NA
JQ1	EB2	Lymph Node	11a	72	26	-6	0.0188888888888889	0.978474562518518	0.761	0.70342429	0.751200534577485	5.27886037542285e-07	Inf	0.831154440427079	0.0019779429134526	0	5	9	0.476913625	EB2	JQ1	0.892376069516633
JQ1	HCC2279	Lung	11a	72	62	-6	0.266333333333333	0.851447543647222	-0.145	0.3729614125	-0.329709040938785	2.86650109504786e-07	2.01757874736563e-07	0.962564212797015	1.01508963861414e-05	0	1.44212880556929	9	0.476913625	HCC2279	JQ1	0.0818744684559287
JQ1	NCI-H1581	Lung	11a	72	33	-6	0.120222222222222	0.876216043833333	0.664	0.6693078975	-0.0995980298645349	1e-05	6.29498276917329e-06	0.911599171740422	0.000205398453490504	0	0.392477871419851	9	0.476913625	NCIH1581	JQ1	0.740697578099896
JQ1	NCI-H1869	Lung	11a	72	68	-6	0.131222222222222	0.931252778238889	0.312	0.6401246125	0.310668737755945	2.63718450009627e-07	3.20250671724399e-07	0.928918887502506	9.57502148864189e-05	0	5	9	0.476913625	NCIH1869	JQ1	0.337702439107452
JQ1	NCI-H2023	Lung	11a	72	35	-6	0.097	0.912469495105556	0.438	0.50753825	0.345707689883555	3.86952030491058e-07	7.18541251234418e-07	0.988017061515898	1.88352615104421e-07	0	1.8996875996357	9	0.476913625	NCIH2023	JQ1	0.594746502510147
JQ1	NCI-H2135	Lung	11a	72	33	-6	0.174777777777778	0.835717867044445	0.337	0.41528799	0.274233665720241	1.99212374210167e-07	3.38711437407608e-07	0.989115028234226	1.34553678135692e-07	0	1.49800661234338	9	0.476913625	NCIH2135	JQ1	0.420291803018154
JQ1	NCI-H2347	Lung	11a	72	62	-6	0.221	0.876122856519444	0.0840000000000001	0.4908009325	0.017875252158386	1.75990738309992e-07	1.80131475697885e-07	0.95299739160936	2.25126623939719e-05	0	1.56543589802489	9	0.476913625	NCIH2347	JQ1	0.178160232199958
JQ1	DMS 273	Lung	11a	72	36	-6	0.0888888888888889	0.920348880615833	0.492	0.55641603	0.445383698818708	3.52137029641578e-07	9.28572661678055e-07	0.993041203670443	2.81105562858718e-08	0	2.28363366320971	9	0.476913625	DMS273	JQ1	0.617256059067202
JQ1	SNU-C1	Colon	11a	72	41	-6	0.0327777777777777	0.976998743857222	0.572	0.6549438225	0.569469585507317	2.93053010814077e-07	Inf	0.827682922658723	0.00212397362714535	0	5	9	0.476913625	SNUC1	JQ1	0.59732056737365
JQ1	WM-115	Skin	11a	72	47	-6	0.221444444444444	0.839562063394445	0.388	0.57149982	-1	5.68976898743182e-06	4.76772566470312e-07	0.914503957211551	0.000182730502315378	0	0.443098644998825	9	0.476913625	WM115	JQ1	0.492054304121336
JQ1	WM-266-4	Skin	11a	72	29	-6	0.118666666666667	0.874857572011111	0.469	0.465077925	0.453595067161489	2.33574472689475e-07	6.0773983796667e-07	0.966278372915509	7.04173739107666e-06	0	2.48597381805659	9	0.476913625	WM2664	JQ1	0.525177482553687
JQ1	OCI-AML5	Blood	11a	72	31	-6	0.151111111111111	0.855519749005361	0.277	0.35281175	0.133953252256385	3.17649210729968e-07	3.97539144897239e-07	0.994230433370924	1.45881821011874e-08	0	1.39002880806949	9	0.476913625	OCIAML5	JQ1	0.434795621759178
JQ1	HUP-T4	Pancreas	11a	72	60	-6	0.312777777777778	0.819030820494444	0.117	0.4972169475	0.029437161112561	1.02971870374804e-07	1.08445220436825e-07	0.945378633874303	3.80863148258522e-05	0	1.17164299927806	9	0.476913625	HUPT4	JQ1	0.161153850243018
JQ1	YMB-1-E	Breast	11a	72	67	-6	0.105555555555556	0.943537295362963	0.7	0.839805203333333	0.674523294219333	1.31436100462393e-07	Inf	0.813788965017089	0.00278624273380866	0	1.48257060814281	9	0.476913625	YMB1E	JQ1	0.713980489784898
JQ1	HT-115	Colon	11a	72	30	-6	0.130444444444444	0.869426406829722	0.404	0.427613135	0.397817216371549	2.36508898783772e-07	3.87438005782473e-07	0.963816092527383	9.0116460298871e-06	0	3.21706108305828	9	0.476913625	HT115	JQ1	0.447519654161504
JQ1	GP2d	Colon	11a	72	38	-6	0.169888888888889	0.854698013233333	0.431	0.5304130875	0.373305442685821	1.34393205111455e-07	4.21501531089344e-07	0.975522851390543	2.294366992568e-06	0	1.2010189556957	9	0.476913625	GP2D	JQ1	0.48052454647048
JQ1	GP5d	Colon	11a	72	35	-6	0.104333333333333	0.900837310969444	0.647	0.670810275	0.612046932398914	1.37012461178164e-07	Inf	0.947749364724128	3.26077259814428e-05	0	1.51797495288743	9	0.476913625	GP5D	JQ1	0.659733730491816
JQ1	KMM-1	Blood	11a	72	62	-6	0.358555555555556	0.802818209733333	-0.323	0.284233935	-0.328123485238337	1.36991367412643e-07	1.10751020778899e-07	0.99582873105026	4.68747186692684e-09	0	2.37288427474048	9	0.476913625	KMM1	JQ1	-0.269326419138317
JQ1	KMS-21BM	Blood	11a	72	35	-6	0.288777777777778	0.776368729186111	-0.176	0.1611675	-0.200544706715352	1.60445450006826e-07	1.34548860030729e-07	0.995756463119507	4.97792023625968e-09	0	1.91590405837483	9	0.476913625	KMS21BM	JQ1	-0.0783662357331998
JQ1	KMS-27	Blood	11a	72	65	-6	0.274	0.8519631415	-0.122	0.4019218825	-0.342070362292178	3.13164382632478e-07	2.15731958214904e-07	0.956708190220813	1.68818522627022e-05	0	1.39862441340238	9	0.476913625	KMS27	JQ1	0.116919513381973
JQ1	KMS-34	Blood	11a	72	68	-6	0.403777777777778	0.791400337611111	-0.602	0.180879425	-0.623821538737917	2.04566676140125e-07	1.51591287396737e-07	0.981189829750259	9.1279771069419e-07	0	2.70225566604004	9	0.476913625	KMS34	JQ1	-0.490615034333742
JQ1	EJM	Blood	11a	72	65	-6	0.215888888888889	0.883682455614444	-0.055	0.43563115	-0.114377592820258	2.49647687803619e-07	2.25829175173789e-07	0.991148489910899	6.5247036432459e-08	0	2.05443169399716	9	0.476913625	EJM	JQ1	0.101342423720345
JQ1	LP-1	Blood	11a	72	40	-6	0.205	0.839552855533333	0.187	0.3912391275	0.145086211007999	1.57572632056921e-07	1.9934741352319e-07	0.990486813268431	8.3973271892027e-08	0	1.45743072672106	9	0.476913625	LP1	JQ1	0.279058267493419
JQ1	AMO-1	Blood	11a	72	28	-6	0.187555555555556	0.834635346730556	-0.0600000000000001	0.143344125	-0.0637576742985703	3.16521746719668e-07	3.08869536900395e-07	0.991450545186611	5.77809229197896e-08	0	4.90403880613581	9	0.476913625	AMO1	JQ1	0.0383884295305842
JQ1	JJN-3	Blood	11a	72	27	-6	0.272777777777778	0.755313692076944	-0.149	0.1024366975	-0.24788124854324	2.0054173199971e-07	1.53393943461634e-07	0.998508964266339	1.27999472850817e-10	0	1.50230089786649	9	0.476913625	JJN3	JQ1	0.00446448004299163
JQ1	L-363	Blood	11a	72	31	-6	0.258222222222222	0.778297203019444	-0.073	0.167480975	-0.160208370573241	2.03675841296835e-07	1.72284456102248e-07	0.99002193244052	9.92344667893533e-08	0	1.6605494348736	9	0.476913625	L363	JQ1	0.0529521722292297
JQ1	KMS-12-BM	Blood	11a	72	41	-6	0.303222222222222	0.78726893115	-0.218	0.19231256	-0.214843084624631	1.39016657362277e-07	1.16810786381742e-07	0.992816601838475	3.14162820383593e-08	0	2.05388618451344	9	0.476913625	KMS12BM	JQ1	-0.133090242917326
JQ1	RPMI 8226	Blood	11a	72	50	-6	0.213444444444444	0.861468949075556	-0.023	0.3562002925	-0.0859418207047389	2.54163965983712e-07	2.34919627402695e-07	0.993204821645211	2.58644358974167e-08	0	2.01448007181099	9	0.476913625	RPMI8226	JQ1	0.135312671499192
JQ1	U266B1	Blood	11a	72	48	-6	0.137888888888889	0.901583119819444	0.53	0.6689713075	0.461623354886354	1.61424301934045e-07	1.25467038771157e-06	0.922290036873793	0.000130818287642741	0	1.25191125034577	9	0.476913625	U266B1	JQ1	0.56681549361593
JQ1	MOLP-8	Blood	11a	72	49	-6	0.353111111111111	0.782019289202778	-0.442	0.153086375	-0.464353685258149	1.55233587776777e-07	1.11339833749535e-07	0.997680033217204	6.01431517968573e-10	0	1.97641660004747	9	0.476913625	MOLP8	JQ1	-0.332337923096469
JQ1	HGC-27	Stomach	11a	72	17	-6	0.0868888888888889	0.854428548055556	0.613	0.4026697325	0.586670894882272	2.38718196069079e-07	Inf	0.994840650194216	9.86466655151515e-09	0	1.8815293481111	9	0.476913625	HGC27	JQ1	0.669021981560228
JQ1	KHM-1B	Blood	11a	72	64	-6	0.339777777777778	0.816801286951852	-0.421	0.24773131	-0.514775672893802	2.23864720635624e-07	1.52063846691606e-07	0.993076645779609	2.76126400839037e-08	0	1.83020135434373	9	0.476913625	KHM1B	JQ1	-0.231757957131751
JQ1	KP-3	Pancreas	11a	72	30	-6	0.123666666666667	0.862793728472222	0.647	0.6274876925	-0.287012438745513	1e-05	3.39954934743767e-06	0.921923599383714	0.000132990078786537	0	0.420445088549995	9	0.476913625	KP3	JQ1	0.715502145336599
JQ1	PK-45H	Pancreas	11a	72	59	-6	0.244111111111111	0.856808219147222	0.0700000000000001	0.46621968	-0.360217933752438	4.49106085497534e-07	2.58569383870847e-07	0.920063935733945	0.000144410797151048	0	0.982761315005662	9	0.476913625	PK45H	JQ1	0.284049090888789
JQ1	PK-59	Pancreas	11a	72	45	-6	0.0897777777777778	0.93020523275	0.671	0.7497849275	-0.589429746135657	1e-05	2.7651691785727e-06	0.828315456448784	0.00209681055258365	0	0.605843410706394	9	0.476913625	PK59	JQ1	0.777413746884704
JQ1	QGP-1	Pancreas	11a	72	53	-6	0.0666666666666666	0.955097589388889	0.866	0.91010628075	0.933333333333333	0	Inf	0.136384537143149	0.598578941447594	1	1e-04	9	0.476913625	QGP1	JQ1	0.9333333
JQ1	KU812	Blood	11a	72	NA	NA	NA	0.863913050481667	NA	0.3385220875	NA	NA	NA	NA	NA	NA	NA	NA	NA	KU812	JQ1	NA
JQ1	KMS-26	Blood	11a	72	26	-6	0.363555555555556	0.694111453895556	-0.307	0.053222225	-0.125693617134373	7.24143041273027e-08	6.74625766381912e-08	0.96582245545567	7.38062267263664e-06	0	3.16603283754339	9	0.476913625	KMS26	JQ1	-0.123217881274433
JQ1	DAN-G	Pancreas	11a	72	37	-6	0.0801111111111111	0.928884664363889	0.613	0.6584284925	0.610390988444184	2.44249518555408e-07	Inf	0.964280613059688	8.6131892038071e-06	0	5	9	0.476913625	DANG	JQ1	0.620935630347093
JQ1	PK-1	Pancreas	11a	72	41	-6	0.137666666666667	0.891916782255556	0.329	0.4876804075	0.222024595450925	2.7942989808512e-07	4.2525440521728e-07	0.97490694934537	2.5028632502416e-06	0	1.39801127856177	9	0.476913625	PK1	JQ1	0.460985561438517
JQ1	IGR-1	Skin	11a	72	18	-6	0.0636666666666667	0.89303971025	0.744	0.57860363	0.756046684051037	1.19662192542629e-07	Inf	0.90336116743772	0.000280563300564223	0	2.29908397599203	9	0.476913625	IGR1	JQ1	0.764829280652995
JQ1	PA-TU-8988S	Pancreas	11a	72	50	-6	0.144222222222222	0.900697140896296	0.449	0.628649743333333	-0.0861188879439368	9.46301075443209e-07	7.52980611048462e-07	0.987702376919011	2.06240580610548e-07	0	0.695403667031904	9	0.476913625	PATU8988S	JQ1	0.57546301713184
JQ1	SUIT-2	Pancreas	11a	72	26	-6	0.179555555555556	0.800286038	0.369	0.3497584375	0.345844695299151	1.40590635225915e-07	2.61803905406923e-07	0.99295500712934	2.93482326273143e-08	0	1.89249702209226	9	0.476913625	SUIT2	JQ1	0.400196873198194
JQ1	TCC-PAN2	Pancreas	11a	72	39	-6	0.165	0.858764894486111	0.512	0.596908915	0.412900771323112	1.60121372424328e-07	9.17504809251433e-07	0.930467501916921	8.86456469132593e-05	0	1.00105076868331	9	0.476913625	TCCPAN2	JQ1	0.555180651123407
JQ1	YAPC	Pancreas	11a	72	55	-6	0.172555555555556	0.889959619025	0.446	0.6538022775	-1	9.86594318511724e-06	9.1293589725984e-07	0.892620240541019	0.000405721940226924	0	0.461567212327979	9	0.476913625	YAPC	JQ1	0.596857326144429
JQ1	IGR-37	Skin	11a	72	31	-6	0.127666666666667	0.870673692555556	0.484	0.5001192	0.387845453491144	2.34359470480215e-07	7.83718504547693e-07	0.971910947343252	3.71432432812484e-06	0	1.23818589484547	9	0.476913625	IGR37	JQ1	0.560017912785933
